"id","state","site","treat","treat_string","vf_age","vf_female","vf_latino","vf_voted16","vf_voted14","vf_voted12","t1_factor_prej","t1_factor_policy","t1_factor_overall"
51980,"CA","FRESNO",1,"Short Script",60,0,0,1,1,1,-2.264093,-2.044356,-2.235005
80882,"CA","FRESNO",1,"Short Script",71,0,0,1,1,1,NA,NA,NA
29204,"CA","FRESNO",1,"Short Script",30,1,1,1,0,1,NA,NA,NA
33938,"CA","ORANGE",1,"Short Script",58,0,0,1,1,1,NA,NA,NA
2975,"CA","FRESNO",1,"Short Script",61,1,0,1,0,0,NA,NA,NA
38960,"CA","ORANGE",1,"Short Script",39,1,0,0,0,0,-0.376462,0.0729665,-0.1596495
170317,"TN","TN",1,"Short Script",85,1,0,1,1,1,NA,NA,NA
77267,"CA","ORANGE",1,"Short Script",54,0,0,1,0,0,NA,NA,NA
55120,"CA","FRESNO",1,"Short Script",42,0,0,1,0,0,NA,NA,NA
169456,"TN","TN",1,"Short Script",58,1,0,1,1,1,NA,NA,NA
95371,"CA","FRESNO",1,"Short Script",31,1,0,1,0,1,NA,NA,NA
51982,"CA","FRESNO",1,"Short Script",57,1,0,1,0,1,NA,NA,NA
128940,"TN","TN",1,"Short Script",74,0,0,1,1,1,NA,NA,NA
85521,"CA","FRESNO",1,"Short Script",32,1,0,0,0,0,NA,NA,NA
179557,"TN","TN",1,"Short Script",36,1,0,1,0,1,NA,NA,NA
137186,"TN","TN",1,"Short Script",70,1,0,1,1,1,NA,NA,NA
44481,"CA","ORANGE",1,"Short Script",76,0,0,1,1,1,-1.404861,-1.618838,-1.568212
50578,"CA","FRESNO",1,"Short Script",70,0,0,1,1,1,NA,NA,NA
126093,"CA","FRESNO",1,"Short Script",61,1,1,0,0,0,NA,NA,NA
169755,"TN","TN",1,"Short Script",59,1,0,1,0,1,0.2112207,-0.254553,-0.0111606
38181,"CA","FRESNO",1,"Short Script",53,0,0,1,1,1,0.9286627,1.228022,1.108472
64548,"CA","FRESNO",1,"Short Script",49,1,1,1,1,1,NA,NA,NA
30329,"CA","FRESNO",1,"Short Script",51,0,1,1,0,0,NA,NA,NA
217266,"TN","TN",1,"Short Script",58,0,0,1,1,1,NA,NA,NA
15296,"CA","FRESNO",1,"Short Script",58,1,0,1,0,0,NA,NA,NA
61826,"CA","FRESNO",1,"Short Script",64,1,0,1,1,1,NA,NA,NA
211999,"TN","TN",1,"Short Script",26,1,0,0,0,0,NA,NA,NA
5631,"CA","FRESNO",1,"Short Script",38,0,0,0,0,0,NA,NA,NA
157954,"TN","TN",1,"Short Script",67,1,0,1,1,1,NA,NA,NA
193892,"TN","TN",1,"Short Script",32,1,0,0,0,0,NA,NA,NA
185073,"TN","TN",1,"Short Script",50,0,0,1,0,0,NA,NA,NA
217143,"TN","TN",1,"Short Script",20,1,0,0,0,0,NA,NA,NA
100877,"CA","ORANGE",1,"Short Script",74,0,0,1,1,1,NA,NA,NA
11825,"CA","ORANGE",1,"Short Script",38,0,0,1,0,1,NA,NA,NA
142922,"TN","TN",1,"Short Script",69,1,0,1,1,1,NA,NA,NA
70863,"CA","FRESNO",1,"Short Script",27,1,1,1,0,1,NA,NA,NA
31025,"CA","ORANGE",1,"Short Script",28,1,0,1,0,1,NA,NA,NA
75153,"CA","ORANGE",1,"Short Script",51,0,0,1,0,1,NA,NA,NA
137083,"TN","TN",1,"Short Script",70,1,0,1,1,1,NA,NA,NA
152638,"TN","TN",1,"Short Script",64,0,0,1,1,1,NA,NA,NA
52064,"CA","FRESNO",1,"Short Script",28,0,0,0,0,1,NA,NA,NA
120075,"CA","ORANGE",1,"Short Script",68,0,0,1,0,1,0.4956015,0.6869844,0.6237455
17139,"CA","FRESNO",1,"Short Script",56,0,0,1,0,0,NA,NA,NA
161809,"TN","TN",1,"Short Script",66,0,0,1,1,1,-0.4888547,-0.4671493,-0.5271295
129235,"TN","TN",1,"Short Script",35,1,1,0,0,1,NA,NA,NA
120976,"CA","ORANGE",1,"Short Script",46,0,0,1,0,1,NA,NA,NA
2775,"CA","ORANGE",1,"Short Script",41,0,1,1,0,0,NA,NA,NA
116336,"CA","FRESNO",1,"Short Script",32,0,0,1,0,1,NA,NA,NA
1330,"CA","FRESNO",1,"Short Script",20,1,1,0,0,0,NA,NA,NA
11505,"CA","FRESNO",1,"Short Script",26,1,0,1,1,0,NA,NA,NA
62854,"CA","FRESNO",1,"Short Script",26,1,0,1,0,1,NA,NA,NA
31674,"CA","FRESNO",1,"Short Script",66,1,0,1,1,1,NA,NA,NA
29201,"CA","FRESNO",1,"Short Script",72,1,0,1,1,1,NA,NA,NA
113002,"CA","ORANGE",1,"Short Script",83,1,1,1,1,1,NA,NA,NA
186044,"TN","TN",1,"Short Script",28,0,0,1,0,0,NA,NA,NA
135282,"TN","TN",1,"Short Script",52,1,0,1,0,0,NA,NA,NA
52799,"CA","FRESNO",1,"Short Script",52,0,0,1,1,1,NA,NA,NA
216904,"TN","TN",1,"Short Script",26,0,0,0,0,0,-0.3670236,-0.3647959,-0.3807757
128006,"TN","TN",1,"Short Script",41,0,0,1,0,1,NA,NA,NA
20131,"CA","FRESNO",1,"Short Script",18,0,0,0,0,0,NA,NA,NA
48205,"CA","FRESNO",1,"Short Script",60,1,1,1,0,1,NA,NA,NA
210473,"TN","TN",1,"Short Script",30,1,0,1,0,0,NA,NA,NA
175983,"TN","TN",1,"Short Script",65,0,0,1,1,1,NA,NA,NA
16429,"CA","ORANGE",1,"Short Script",35,0,0,0,0,0,0.9422501,0.5681019,0.7918341
140050,"TN","TN",1,"Short Script",40,1,0,0,0,0,NA,NA,NA
114708,"CA","ORANGE",1,"Short Script",74,0,1,1,0,0,-0.9247596,-0.8770564,-0.9303214
100602,"CA","ORANGE",1,"Short Script",71,1,0,1,1,1,NA,NA,NA
2867,"CA","ORANGE",1,"Short Script",25,0,0,1,0,0,NA,NA,NA
113218,"CA","ORANGE",1,"Short Script",51,1,0,1,1,1,NA,NA,NA
83834,"CA","FRESNO",1,"Short Script",58,1,1,1,1,1,NA,NA,NA
82642,"CA","FRESNO",1,"Short Script",52,0,0,1,1,1,NA,NA,NA
15845,"CA","ORANGE",1,"Short Script",26,1,0,1,1,1,NA,NA,NA
106630,"CA","FRESNO",1,"Short Script",65,1,0,1,0,1,-0.1006813,-0.2663033,-0.1856413
56739,"CA","ORANGE",1,"Short Script",53,1,0,1,1,1,-0.9481627,-1.579413,-1.29254
196459,"TN","TN",1,"Short Script",74,1,0,1,0,0,NA,NA,NA
178533,"TN","TN",1,"Short Script",74,1,0,1,1,1,NA,NA,NA
58495,"CA","FRESNO",1,"Short Script",59,1,0,1,1,1,NA,NA,NA
21081,"CA","FRESNO",1,"Short Script",47,1,0,1,0,1,-1.068861,-1.491074,-1.324829
72080,"CA","FRESNO",1,"Short Script",74,1,0,1,0,1,NA,NA,NA
112499,"CA","FRESNO",1,"Short Script",79,0,0,1,1,1,NA,NA,NA
208958,"TN","TN",1,"Short Script",30,0,0,1,1,1,NA,NA,NA
16139,"CA","FRESNO",1,"Short Script",23,1,0,0,0,0,NA,NA,NA
66590,"CA","FRESNO",1,"Short Script",63,0,0,0,0,1,NA,NA,NA
164316,"TN","TN",1,"Short Script",40,0,0,1,0,0,NA,NA,NA
27232,"CA","ORANGE",1,"Short Script",33,0,1,1,0,1,NA,NA,NA
18074,"CA","ORANGE",1,"Short Script",45,1,0,1,0,0,NA,NA,NA
116323,"CA","ORANGE",1,"Short Script",62,1,0,1,1,1,NA,NA,NA
153842,"TN","TN",1,"Short Script",36,1,0,1,0,1,NA,NA,NA
180955,"TN","TN",1,"Short Script",62,1,0,1,1,1,NA,NA,NA
102183,"CA","ORANGE",1,"Short Script",39,1,0,1,0,0,1.249554,1.314764,1.324612
93711,"CA","ORANGE",1,"Short Script",49,0,0,1,0,0,NA,NA,NA
206145,"TN","TN",1,"Short Script",34,1,0,1,0,0,NA,NA,NA
153780,"TN","TN",1,"Short Script",80,1,0,1,1,1,NA,NA,NA
100369,"CA","FRESNO",1,"Short Script",28,1,1,0,0,0,NA,NA,NA
116300,"CA","FRESNO",1,"Short Script",40,1,0,1,1,1,NA,NA,NA
60699,"CA","FRESNO",1,"Short Script",83,0,0,1,1,1,-2.045356,-1.912308,-2.05775
113091,"CA","ORANGE",1,"Short Script",66,0,0,1,1,1,NA,NA,NA
15822,"CA","ORANGE",1,"Short Script",25,1,0,0,0,0,NA,NA,NA
201312,"TN","TN",1,"Short Script",24,1,0,1,0,1,NA,NA,NA
12989,"CA","FRESNO",1,"Short Script",76,0,0,1,1,1,NA,NA,NA
16727,"CA","FRESNO",1,"Short Script",65,1,0,1,0,1,NA,NA,NA
13932,"CA","ORANGE",1,"Short Script",52,1,1,1,1,1,NA,NA,NA
13064,"CA","FRESNO",1,"Short Script",48,0,1,1,1,1,NA,NA,NA
15740,"CA","ORANGE",1,"Short Script",39,0,0,0,0,0,0.550804,0.0159103,0.3137745
119998,"CA","ORANGE",1,"Short Script",49,0,0,0,0,0,0.4735965,0.4749841,0.4856915
15721,"CA","ORANGE",1,"Short Script",62,0,0,1,1,1,-0.9168083,-0.533502,-0.7634758
173028,"TN","TN",1,"Short Script",31,0,0,0,0,0,NA,NA,NA
149302,"TN","TN",1,"Short Script",61,0,0,1,1,1,NA,NA,NA
134412,"TN","TN",1,"Short Script",61,1,0,1,1,1,NA,NA,NA
94798,"CA","FRESNO",1,"Short Script",68,1,0,1,1,1,NA,NA,NA
131954,"TN","TN",1,"Short Script",78,1,0,1,1,1,NA,NA,NA
13100,"CA","ORANGE",1,"Short Script",51,0,0,1,1,1,0.4766198,0.6358094,0.5595342
85316,"CA","ORANGE",1,"Short Script",45,1,0,1,1,1,NA,NA,NA
211673,"TN","TN",1,"Short Script",58,1,0,1,0,0,NA,NA,NA
17613,"CA","FRESNO",1,"Short Script",35,0,0,1,1,1,1.355945,0.6290188,1.057692
112508,"CA","ORANGE",1,"Short Script",84,1,0,1,1,1,-0.655521,-0.0187356,-0.3779144
97902,"CA","FRESNO",1,"Short Script",77,0,0,1,1,1,NA,NA,NA
205607,"TN","TN",1,"Short Script",23,0,0,1,1,0,NA,NA,NA
59186,"CA","FRESNO",1,"Short Script",64,1,1,1,1,1,-1.053569,-0.2230056,-0.6941594
144663,"TN","TN",1,"Short Script",70,0,0,1,0,1,NA,NA,NA
51946,"CA","ORANGE",1,"Short Script",51,1,0,1,0,1,NA,NA,NA
174459,"TN","TN",1,"Short Script",52,1,0,1,1,1,NA,NA,NA
6494,"CA","FRESNO",1,"Short Script",73,0,0,1,1,1,-0.3653564,-0.3535398,-0.3880457
110316,"CA","FRESNO",1,"Short Script",51,0,0,1,1,1,0.4178967,0.1533335,0.3227978
59772,"CA","FRESNO",1,"Short Script",39,0,0,1,0,1,NA,NA,NA
72981,"CA","ORANGE",1,"Short Script",58,0,0,1,1,1,NA,NA,NA
15439,"CA","ORANGE",1,"Short Script",77,0,0,1,1,1,NA,NA,NA
39336,"CA","FRESNO",1,"Short Script",50,1,0,1,1,1,NA,NA,NA
118812,"CA","ORANGE",1,"Short Script",60,0,0,1,1,1,0.7901884,0.7273306,0.7870731
100151,"CA","FRESNO",1,"Short Script",41,1,0,1,1,1,NA,NA,NA
93637,"CA","FRESNO",1,"Short Script",33,1,1,1,1,1,NA,NA,NA
13195,"CA","FRESNO",1,"Short Script",36,1,0,1,0,1,NA,NA,NA
122836,"CA","FRESNO",1,"Short Script",59,1,0,1,1,1,NA,NA,NA
187008,"TN","TN",1,"Short Script",45,0,0,0,0,0,NA,NA,NA
127747,"TN","TN",1,"Short Script",76,1,0,1,1,1,-1.836838,-1.101305,-1.540126
215349,"TN","TN",1,"Short Script",38,1,0,0,0,0,1.091382,0.8604692,1.026664
128689,"TN","TN",1,"Short Script",37,0,0,1,1,1,NA,NA,NA
15215,"CA","ORANGE",1,"Short Script",41,0,1,1,1,1,NA,NA,NA
268,"CA","ORANGE",1,"Short Script",29,0,1,0,0,0,0.7019531,0.9750792,0.8545502
155833,"TN","TN",1,"Short Script",73,0,0,1,1,1,NA,NA,NA
100068,"CA","FRESNO",1,"Short Script",38,1,0,1,0,0,NA,NA,NA
121716,"CA","ORANGE",1,"Short Script",65,0,0,1,1,0,NA,NA,NA
15190,"CA","FRESNO",1,"Short Script",47,1,0,1,1,1,1.327435,1.314764,1.366578
30200,"CA","FRESNO",1,"Short Script",71,0,0,1,1,1,NA,NA,NA
3382,"CA","FRESNO",1,"Short Script",59,1,0,1,0,0,NA,NA,NA
98895,"CA","ORANGE",1,"Short Script",76,0,0,1,0,0,NA,NA,NA
98238,"CA","FRESNO",1,"Short Script",20,1,0,1,0,0,NA,NA,NA
17552,"CA","ORANGE",1,"Short Script",29,1,0,1,1,1,NA,NA,NA
108984,"CA","ORANGE",1,"Short Script",74,1,0,1,1,1,NA,NA,NA
91662,"CA","ORANGE",1,"Short Script",48,1,0,1,0,0,0.7135088,1.141279,0.9315728
50484,"CA","FRESNO",1,"Short Script",59,0,0,1,1,1,NA,NA,NA
60798,"CA","ORANGE",1,"Short Script",38,0,0,0,0,0,NA,NA,NA
113434,"CA","ORANGE",1,"Short Script",52,1,0,1,1,1,NA,NA,NA
37513,"CA","FRESNO",1,"Short Script",56,0,0,1,1,1,NA,NA,NA
115545,"CA","ORANGE",1,"Short Script",56,0,0,1,1,1,0.0502282,0.3205342,0.1657013
52788,"CA","FRESNO",1,"Short Script",74,1,0,1,1,1,NA,NA,NA
181495,"TN","TN",1,"Short Script",25,0,0,1,0,1,NA,NA,NA
156622,"TN","TN",1,"Short Script",67,1,0,1,1,1,NA,NA,NA
125141,"CA","ORANGE",1,"Short Script",39,1,0,1,0,1,NA,NA,NA
95161,"CA","FRESNO",1,"Short Script",36,0,1,0,0,0,NA,NA,NA
29898,"CA","ORANGE",1,"Short Script",24,1,0,1,0,0,NA,NA,NA
113078,"CA","FRESNO",1,"Short Script",60,0,0,0,0,0,NA,NA,NA
13796,"CA","FRESNO",1,"Short Script",39,0,0,1,0,1,NA,NA,NA
70397,"CA","FRESNO",1,"Short Script",77,1,0,1,1,1,NA,NA,NA
615,"CA","FRESNO",1,"Short Script",82,1,0,1,1,1,NA,NA,NA
143803,"TN","TN",1,"Short Script",47,0,0,1,1,1,NA,NA,NA
202257,"TN","TN",1,"Short Script",41,1,0,1,0,0,NA,NA,NA
28340,"CA","FRESNO",1,"Short Script",46,0,0,1,1,1,NA,NA,NA
189111,"TN","TN",1,"Short Script",35,0,0,1,0,1,NA,NA,NA
6543,"CA","FRESNO",1,"Short Script",37,0,0,1,1,1,NA,NA,NA
68520,"CA","FRESNO",1,"Short Script",22,1,1,1,0,0,1.460134,1.314764,1.43767
61207,"CA","ORANGE",1,"Short Script",57,1,0,1,1,1,1.255849,1.228022,1.27503
196576,"TN","TN",1,"Short Script",57,0,0,1,0,0,NA,NA,NA
27041,"CA","ORANGE",1,"Short Script",20,0,0,1,0,0,NA,NA,NA
184576,"TN","TN",1,"Short Script",72,0,0,1,0,1,-0.5749615,0.3770875,-0.1251595
113977,"CA","FRESNO",1,"Short Script",59,0,0,1,1,1,NA,NA,NA
138712,"TN","TN",1,"Short Script",64,1,0,1,1,1,NA,NA,NA
13416,"CA","FRESNO",1,"Short Script",49,0,0,1,1,1,0.1544231,0.8146815,0.4397426
44422,"CA","ORANGE",1,"Short Script",23,1,1,1,1,0,NA,NA,NA
53082,"CA","ORANGE",1,"Short Script",74,0,0,1,1,1,-1.161649,-1.531602,-1.371767
145030,"TN","TN",1,"Short Script",33,1,0,1,1,1,NA,NA,NA
207829,"TN","TN",1,"Short Script",61,1,0,1,0,0,NA,NA,NA
210591,"TN","TN",1,"Short Script",29,0,0,1,0,0,NA,NA,NA
98706,"CA","ORANGE",1,"Short Script",31,1,0,1,0,1,NA,NA,NA
195901,"TN","TN",1,"Short Script",53,1,0,1,1,1,NA,NA,NA
156309,"TN","TN",1,"Short Script",44,0,0,1,1,1,NA,NA,NA
115101,"CA","ORANGE",1,"Short Script",69,1,0,1,1,1,NA,NA,NA
127733,"TN","TN",1,"Short Script",42,0,0,1,1,1,-0.3700708,-0.2735879,-0.3509242
199269,"TN","TN",1,"Short Script",64,1,0,1,1,1,-1.423877,-1.648211,-1.581488
180619,"TN","TN",1,"Short Script",36,1,0,0,0,0,1.331856,1.228022,1.324757
99778,"CA","ORANGE",1,"Short Script",49,1,0,1,0,1,NA,NA,NA
119223,"CA","ORANGE",1,"Short Script",24,1,0,0,0,1,-0.574809,-1.031091,-0.8076151
68522,"CA","FRESNO",1,"Short Script",33,1,1,1,0,0,NA,NA,NA
7910,"CA","FRESNO",1,"Short Script",44,0,0,1,1,1,-1.248541,-1.043751,-1.191631
202610,"TN","TN",1,"Short Script",31,0,0,0,0,0,NA,NA,NA
189977,"TN","TN",1,"Short Script",35,0,0,1,1,1,NA,NA,NA
64547,"CA","FRESNO",1,"Short Script",51,0,1,1,1,1,0.7791809,0.2288322,0.5378934
138484,"TN","TN",1,"Short Script",55,1,0,1,1,1,0.9362795,0.8478096,0.9423973
169249,"TN","TN",1,"Short Script",33,0,0,1,1,1,NA,NA,NA
98436,"CA","FRESNO",1,"Short Script",76,0,0,1,1,1,0.0581939,-0.1820668,-0.0659515
69711,"CA","ORANGE",1,"Short Script",80,1,0,1,1,1,-0.4190118,-0.3983516,-0.4188363
49436,"CA","FRESNO",1,"Short Script",45,1,0,1,0,1,NA,NA,NA
100108,"CA","ORANGE",1,"Short Script",48,1,1,1,1,1,0.7560714,1.187495,0.9987127
191422,"TN","TN",1,"Short Script",31,1,0,1,0,0,NA,NA,NA
15718,"CA","ORANGE",1,"Short Script",62,1,0,1,0,1,NA,NA,NA
22916,"CA","FRESNO",1,"Short Script",43,0,0,1,0,1,NA,NA,NA
65485,"CA","FRESNO",1,"Short Script",64,1,0,1,1,1,-0.0928244,-0.1068937,-0.0903283
148807,"TN","TN",1,"Short Script",63,0,0,1,1,1,-1.692958,-2.044356,-1.92041
91181,"CA","ORANGE",1,"Short Script",70,0,0,1,1,1,NA,NA,NA
32345,"CA","FRESNO",1,"Short Script",69,1,0,1,1,1,0.1421603,0.2518262,0.1951251
123427,"CA","ORANGE",1,"Short Script",64,0,1,0,0,0,NA,NA,NA
114174,"CA","ORANGE",1,"Short Script",40,1,0,1,0,0,NA,NA,NA
111636,"CA","FRESNO",1,"Short Script",21,1,1,1,0,0,NA,NA,NA
49221,"CA","FRESNO",1,"Short Script",47,1,0,1,0,1,NA,NA,NA
205755,"TN","TN",1,"Short Script",23,0,0,1,1,0,NA,NA,NA
116937,"CA","ORANGE",1,"Short Script",65,0,0,1,0,1,NA,NA,NA
203518,"TN","TN",1,"Short Script",26,1,0,1,1,1,NA,NA,NA
183203,"TN","TN",1,"Short Script",70,0,0,1,1,1,NA,NA,NA
34923,"CA","ORANGE",1,"Short Script",49,0,0,1,0,1,NA,NA,NA
138101,"TN","TN",1,"Short Script",51,1,0,1,1,1,NA,NA,NA
14021,"CA","ORANGE",1,"Short Script",63,0,0,1,1,1,NA,NA,NA
141294,"TN","TN",1,"Short Script",57,0,0,1,0,1,NA,NA,NA
28547,"CA","FRESNO",1,"Short Script",57,0,1,0,0,0,NA,NA,NA
166994,"TN","TN",1,"Short Script",52,1,0,1,1,1,NA,NA,NA
217177,"TN","TN",1,"Short Script",68,0,0,1,1,1,NA,NA,NA
114289,"CA","FRESNO",1,"Short Script",56,1,0,1,1,1,NA,NA,NA
13933,"CA","ORANGE",1,"Short Script",52,0,1,1,1,1,NA,NA,NA
160188,"TN","TN",1,"Short Script",61,0,0,1,0,1,-1.544181,-0.9676596,-1.315571
147394,"TN","TN",1,"Short Script",63,1,0,1,1,1,0.0436085,0.554936,0.3002267
1171,"CA","ORANGE",1,"Short Script",39,1,0,1,1,1,NA,NA,NA
100111,"CA","FRESNO",1,"Short Script",63,0,0,1,1,1,NA,NA,NA
175337,"TN","TN",1,"Short Script",43,1,0,1,1,1,NA,NA,NA
36876,"CA","FRESNO",1,"Short Script",59,1,0,1,1,1,NA,NA,NA
114587,"CA","ORANGE",1,"Short Script",75,1,0,1,1,1,-0.6911548,-0.1863514,-0.4594034
203396,"TN","TN",1,"Short Script",26,0,0,1,0,1,NA,NA,NA
88702,"CA","ORANGE",1,"Short Script",71,0,0,0,1,1,NA,NA,NA
99320,"CA","ORANGE",1,"Short Script",21,1,1,1,0,0,NA,NA,NA
99334,"CA","FRESNO",1,"Short Script",56,0,0,1,1,0,NA,NA,NA
6415,"CA","FRESNO",1,"Short Script",44,0,0,1,1,1,NA,NA,NA
26122,"CA","ORANGE",1,"Short Script",52,1,0,1,1,1,NA,NA,NA
43933,"CA","FRESNO",1,"Short Script",54,1,0,1,0,1,NA,NA,NA
137810,"TN","TN",1,"Short Script",66,0,0,0,0,1,0.7194704,1.153939,0.9529501
74963,"CA","ORANGE",1,"Short Script",30,0,0,1,1,1,1.09534,0.4681935,0.8271741
178247,"TN","TN",1,"Short Script",41,1,0,1,0,0,NA,NA,NA
99449,"CA","FRESNO",1,"Short Script",58,0,0,1,1,1,NA,NA,NA
162094,"TN","TN",1,"Short Script",76,0,0,1,1,1,NA,NA,NA
173279,"TN","TN",1,"Short Script",39,0,0,1,1,1,NA,NA,NA
206921,"TN","TN",1,"Short Script",54,1,0,1,0,0,NA,NA,NA
114288,"CA","FRESNO",1,"Short Script",26,1,1,0,0,0,NA,NA,NA
125699,"CA","FRESNO",1,"Short Script",51,1,1,0,1,1,NA,NA,NA
150916,"TN","TN",1,"Short Script",62,1,0,1,1,1,NA,NA,NA
168014,"TN","TN",1,"Short Script",84,0,0,1,1,1,NA,NA,NA
121751,"CA","ORANGE",1,"Short Script",56,1,0,1,1,1,NA,NA,NA
12003,"CA","ORANGE",1,"Short Script",66,1,0,1,1,1,-0.6256337,-1.697386,-1.16976
1113,"CA","ORANGE",1,"Short Script",25,0,0,0,0,0,NA,NA,NA
112498,"CA","FRESNO",1,"Short Script",79,0,0,1,1,1,-0.189536,-0.9117023,-0.561921
28061,"CA","FRESNO",1,"Short Script",67,1,0,1,0,1,NA,NA,NA
86313,"CA","ORANGE",1,"Short Script",21,0,0,1,0,0,NA,NA,NA
162792,"TN","TN",1,"Short Script",61,0,0,1,1,1,NA,NA,NA
16143,"CA","FRESNO",1,"Short Script",34,1,0,0,0,0,NA,NA,NA
31960,"CA","FRESNO",1,"Short Script",27,1,1,1,0,1,NA,NA,NA
116891,"CA","ORANGE",1,"Short Script",67,0,0,1,1,1,NA,NA,NA
99663,"CA","FRESNO",1,"Short Script",59,1,0,1,1,1,-0.1876736,-0.3978575,-0.2822402
116301,"CA","FRESNO",1,"Short Script",39,0,0,1,1,1,1.353743,1.228022,1.337584
65122,"CA","FRESNO",1,"Short Script",27,0,1,1,1,1,NA,NA,NA
128319,"TN","TN",1,"Short Script",72,1,0,1,1,1,NA,NA,NA
108750,"CA","ORANGE",1,"Short Script",43,1,0,1,1,1,NA,NA,NA
99332,"CA","FRESNO",1,"Short Script",79,0,0,0,0,1,NA,NA,NA
904,"CA","ORANGE",1,"Short Script",44,1,0,1,0,1,NA,NA,NA
28339,"CA","FRESNO",1,"Short Script",20,0,0,1,0,0,NA,NA,NA
200628,"TN","TN",1,"Short Script",69,1,0,1,1,1,NA,NA,NA
43246,"CA","FRESNO",1,"Short Script",44,0,1,0,0,1,NA,NA,NA
86019,"CA","ORANGE",1,"Short Script",46,0,0,1,1,1,NA,NA,NA
142267,"TN","TN",1,"Short Script",50,1,0,1,1,1,NA,NA,NA
18845,"CA","ORANGE",1,"Short Script",52,0,0,1,1,1,NA,NA,NA
113515,"CA","ORANGE",1,"Short Script",55,1,1,1,0,1,NA,NA,NA
143389,"TN","TN",1,"Short Script",58,1,0,1,1,1,NA,NA,NA
98240,"CA","FRESNO",1,"Short Script",51,0,0,1,1,1,NA,NA,NA
105417,"CA","ORANGE",1,"Short Script",69,1,0,1,1,1,0.4384016,0.6607133,0.5776179
128440,"TN","TN",1,"Short Script",68,1,0,1,1,1,NA,NA,NA
64937,"CA","FRESNO",1,"Short Script",70,1,0,1,1,1,NA,NA,NA
111838,"CA","ORANGE",1,"Short Script",41,1,0,1,1,1,NA,NA,NA
216519,"TN","TN",1,"Short Script",23,1,0,0,0,0,NA,NA,NA
19995,"CA","FRESNO",1,"Short Script",43,1,0,1,0,1,NA,NA,NA
142603,"TN","TN",1,"Short Script",45,1,0,1,1,1,NA,NA,NA
101982,"CA","FRESNO",1,"Short Script",60,0,0,1,1,1,NA,NA,NA
214144,"TN","TN",1,"Short Script",30,0,0,1,0,0,NA,NA,NA
13096,"CA","ORANGE",1,"Short Script",53,0,0,1,0,1,NA,NA,NA
40052,"CA","FRESNO",1,"Short Script",66,0,0,1,1,1,NA,NA,NA
6376,"CA","FRESNO",1,"Short Script",65,0,0,1,1,1,NA,NA,NA
101311,"CA","FRESNO",1,"Short Script",20,0,0,1,0,0,NA,NA,NA
29741,"CA","FRESNO",1,"Short Script",20,1,1,1,0,0,0.2271707,-0.0971031,0.0920429
70335,"CA","ORANGE",1,"Short Script",62,1,0,1,1,1,NA,NA,NA
124117,"CA","FRESNO",1,"Short Script",40,0,0,0,1,0,NA,NA,NA
119532,"CA","FRESNO",1,"Short Script",31,1,0,1,0,0,NA,NA,NA
128738,"TN","TN",1,"Short Script",57,1,0,1,0,1,NA,NA,NA
28841,"CA","ORANGE",1,"Short Script",61,1,1,1,1,1,NA,NA,NA
56112,"CA","FRESNO",1,"Short Script",62,1,0,1,1,1,NA,NA,NA
81609,"CA","FRESNO",1,"Short Script",19,0,0,0,0,0,-0.5767587,-0.4515384,-0.531051
23685,"CA","ORANGE",1,"Short Script",73,1,0,1,1,0,NA,NA,NA
127726,"TN","TN",1,"Short Script",52,1,0,1,1,1,NA,NA,NA
877,"CA","ORANGE",1,"Short Script",24,0,0,0,1,0,NA,NA,NA
82865,"CA","FRESNO",1,"Short Script",73,0,0,1,1,1,NA,NA,NA
148456,"TN","TN",1,"Short Script",52,0,0,1,0,1,NA,NA,NA
49244,"CA","ORANGE",1,"Short Script",76,1,0,1,1,1,NA,NA,NA
26154,"CA","ORANGE",1,"Short Script",51,1,0,1,1,1,NA,NA,NA
194250,"TN","TN",1,"Short Script",34,1,0,1,1,1,NA,NA,NA
205181,"TN","TN",1,"Short Script",29,1,0,1,1,1,NA,NA,NA
136820,"TN","TN",1,"Short Script",69,1,0,1,1,1,NA,NA,NA
30111,"CA","ORANGE",1,"Short Script",39,1,0,1,0,1,-0.9689329,-0.0839857,-0.585709
153882,"TN","TN",1,"Short Script",64,0,0,1,1,1,NA,NA,NA
149479,"TN","TN",1,"Short Script",69,1,0,1,1,1,0.5799356,1.01401,0.8264355
118364,"CA","FRESNO",1,"Short Script",42,0,0,1,1,1,NA,NA,NA
183776,"TN","TN",1,"Short Script",46,0,1,1,0,0,NA,NA,NA
210107,"TN","TN",1,"Short Script",30,0,0,0,0,0,0.5465553,0.3775817,0.497194
163178,"TN","TN",1,"Short Script",53,1,0,1,1,1,NA,NA,NA
81272,"CA","FRESNO",1,"Short Script",78,1,0,1,1,1,NA,NA,NA
203857,"TN","TN",1,"Short Script",37,1,0,1,0,1,NA,NA,NA
37632,"CA","FRESNO",1,"Short Script",21,0,0,0,0,0,NA,NA,NA
100267,"CA","ORANGE",1,"Short Script",29,1,0,1,0,0,NA,NA,NA
85281,"CA","FRESNO",1,"Short Script",85,0,1,1,1,1,NA,NA,NA
116890,"CA","ORANGE",1,"Short Script",73,1,0,1,1,1,NA,NA,NA
179256,"TN","TN",1,"Short Script",31,1,0,1,1,1,NA,NA,NA
62595,"CA","ORANGE",1,"Short Script",74,1,0,1,1,1,-1.146236,-1.099708,-1.170343
